ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;EVENT_TYPE;DOCUMENT_TYPE;MOVEMENT_TYPE;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;DEBIT_CREDIT_INDICATOR;UNIT;QUANTITY_ABS;QUANTITY
.1~2695;2695;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;49;-49
.1~2696;2696;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;21;-21
.1~2697;2697;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;28;-28
.1~2698;2698;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;1;-1
.1~2699;2699;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;17;-17
.1~2700;2700;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;51;-51
.1~2701;2701;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;33;-33
.1~2702;2702;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;27;-27
.1~2703;2703;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;87;-87
.1~2704;2704;D5;03;03;03/03;23/01/2021 00:00;5;23;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;52;-52
.1~2705;2705;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;1676;1676
.1~2706;2706;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;DD-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;355;355
.1~2707;2707;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;1608;1608
.1~2708;2708;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;365;365
.1~2709;2709;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;434;434
.1~2710;2710;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;373;373
.1~2711;2711;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;26;-26
.1~2712;2712;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;29;-29
.1~2713;2713;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;67;-67
.1~2714;2714;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;70;-70
.1~2715;2715;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;26;-26
.1~2716;2716;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;25;-25
.1~2717;2717;D5;03;04;03/04;24/01/2021 00:00;5;24;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;36;-36
.1~2718;2718;D5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;23;-23
.1~2719;2719;D5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;24;-24
.1~2720;2720;D5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;70;-70
.1~2721;2721;D5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;47;-47
.1~2722;2722;D5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;41;-41
.1~2723;2723;D5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;45;-45
.1~2724;2724;D5;03;05;03/05;25/01/2021 00:00;5;25;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;41;-41
.1~2725;2725;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;500;500
.1~2726;2726;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;600;600
.1~2727;2727;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;1107;-1107
.1~2728;2728;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;7;7
.1~2729;2729;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;81;81
.1~2730;2730;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;81;-81
.1~2731;2731;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;252;252
.1~2732;2732;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;652;-652
.1~2733;2733;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;400;400
.1~2734;2734;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;4;4
.1~2735;2735;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;113;-113
.1~2736;2736;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;109;109
.1~2737;2737;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;154;-154
.1~2738;2738;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;154;154
.1~2739;2739;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;144;144
.1~2740;2740;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;308;-308
.1~2741;2741;D5;03;05;03/05;25/01/2021 00:00;5;25;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;164;164
.1~2742;2742;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;136;-136
.1~2743;2743;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;92;-92
.1~2744;2744;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;228;-228
.1~2745;2745;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;30;-30
.1~2746;2746;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;25;-25
.1~2747;2747;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;142;-142
.1~2748;2748;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;313;-313
.1~2749;2749;D5;03;06;03/06;26/01/2021 00:00;6;26;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;40;-40
.1~2750;2750;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;64;-64
.1~2751;2751;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;84;-84
.1~2752;2752;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;73;-73
.1~2753;2753;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;42;-42
.1~2754;2754;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;87;-87
.1~2755;2755;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;138;-138
.1~2756;2756;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;33;-33
.1~2757;2757;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;27;-27
.1~2758;2758;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;58;-58
.1~2759;2759;D5;03;07;03/07;27/01/2021 00:00;6;27;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;88;-88
.1~2760;2760;D5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;129;-129
.1~2761;2761;D5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;146;-146
.1~2762;2762;D5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~2763;2763;D5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;79;-79
.1~2764;2764;D5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;40;-40
.1~2765;2765;D5;03;08;03/08;28/01/2021 00:00;6;28;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;49;-49
.1~2766;2766;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;74;74
.1~2767;2767;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;253;253
.1~2768;2768;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;242;242
.1~2769;2769;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;569;-569
.1~2770;2770;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;180;-180
.1~2771;2771;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;121;121
.1~2772;2772;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;59;59
.1~2773;2773;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;750;-750
.1~2774;2774;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;400;400
.1~2775;2775;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;350;350
.1~2776;2776;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;114;114
.1~2777;2777;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;161;-161
.1~2778;2778;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;47;47
.1~2779;2779;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;77;-77
.1~2780;2780;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;58;58
.1~2781;2781;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;19;19
.1~2782;2782;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;65;65
.1~2783;2783;D5;03;08;03/08;28/01/2021 00:00;6;28;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;65;-65
.1~2784;2784;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;155;-155
.1~2785;2785;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;130;-130
.1~2786;2786;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;23;-23
.1~2787;2787;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;82;-82
.1~2788;2788;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;189;-189
.1~2789;2789;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;44;-44
.1~2790;2790;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;26;-26
.1~2791;2791;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;35;-35
.1~2792;2792;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;39;-39
.1~2793;2793;D5;03;09;03/09;29/01/2021 00:00;6;29;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;47;-47
.1~2794;2794;D5;03;09;03/09;29/01/2021 00:00;6;29;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~2795;2795;D5;03;09;03/09;29/01/2021 00:00;6;29;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;22;22
.1~2796;2796;D5;03;09;03/09;29/01/2021 00:00;6;29;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;79;-79
.1~2797;2797;D5;03;09;03/09;29/01/2021 00:00;6;29;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;79;79
.1~2798;2798;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;231;-231
.1~2799;2799;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;90;-90
.1~2800;2800;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;30;-30
.1~2801;2801;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;268;-268
.1~2802;2802;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;68;-68
.1~2803;2803;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;19;-19
.1~2804;2804;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~2805;2805;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;54;-54
.1~2806;2806;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;31;-31
.1~2807;2807;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;28;-28
.1~2808;2808;D5;03;10;03/10;30/01/2021 00:00;6;30;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;30;-30
.1~2809;2809;D5;03;10;03/10;30/01/2021 00:00;6;30;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;189;189
.1~2810;2810;D5;03;10;03/10;30/01/2021 00:00;6;30;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;189;-189
.1~2811;2811;D5;03;10;03/10;30/01/2021 00:00;6;30;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;44;44
.1~2812;2812;D5;03;10;03/10;30/01/2021 00:00;6;30;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;44;-44
.1~2813;2813;D5;03;10;03/10;30/01/2021 00:00;6;30;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;DD-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;61;-61
.1~2814;2814;D5;03;10;03/10;30/01/2021 00:00;6;30;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;DD-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;26;26
