ID;ROW_NUMBER;SALES_ORGANIZATION;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;SALES_ORDER_NUMBER;LINE_ITEM;STORAGE_LOCATION;REGION;AREA;CITY;COUNTRY;POSTAL_CODE;CUSTOMER_NUMBER;DISTRIBUTION_CHANNEL;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;QUANTITY;QUANTITY_DELIVERED;UNIT;NET_PRICE;NET_VALUE;COST;CURRENCY;CONTRIBUTION_MARGIN;CONTRIBUTION_MARGIN_PCT
.1~2340;2340;D5;01;07;01/07;07/01/2021 00:00;2;7;10937;3;03N;Bremen;North;BREMEN;Germany;28197;80296;16;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;58;58;ST;31;1798;1507,42;EUR;290,58;0,16
.1~2339;2339;D5;01;07;01/07;07/01/2021 00:00;2;7;10941;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;63;63;ST;31;1953;1637,37;EUR;315,63;0,16
.1~2338;2338;D5;01;07;01/07;07/01/2021 00:00;2;7;10941;2;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;49;49;ST;31;1519;1273,51;EUR;245,49;0,16
.1~2334;2334;D5;01;06;01/06;06/01/2021 00:00;2;6;10926;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;75;75;ST;31,7;2377,5;1949,25;EUR;428,25;0,18
.1~2333;2333;D5;01;06;01/06;06/01/2021 00:00;2;6;10926;3;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;47;47;ST;31,7;1489,9;1221,53;EUR;268,37;0,18
.1~2330;2330;D5;01;06;01/06;06/01/2021 00:00;2;6;10914;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;73;73;ST;31,7;2314,1;1897,27;EUR;416,83;0,18
.1~2326;2326;D5;01;05;01/05;05/01/2021 00:00;1;5;10889;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;53;53;ST;32,31;1712,43;1377,47;EUR;334,96;0,2
.1~2310;2310;C5;08;09;08/09;20/03/2021 00:00;16;79;13326;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;59;59;ST;33;1947;1540,49;EUR;406,51;0,21
.1~2309;2309;C5;08;09;08/09;20/03/2021 00:00;16;79;13332;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;48;48;ST;33;1584;1253,28;EUR;330,72;0,21
.1~2308;2308;C5;08;09;08/09;20/03/2021 00:00;16;79;13332;3;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;61;61;ST;33;2013;1592,71;EUR;420,29;0,21
.1~2301;2301;C5;08;08;08/08;19/03/2021 00:00;16;78;13293;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;58;58;ST;33;1914;1514,38;EUR;399,62;0,21
.1~2295;2295;C5;08;07;08/07;18/03/2021 00:00;16;77;13261;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;55;55;ST;33;1815;1436,05;EUR;378,95;0,21
.1~2292;2292;C5;08;07;08/07;18/03/2021 00:00;16;77;13243;3;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;17;17;ST;33;561;443,87;EUR;117,13;0,21
.1~2291;2291;C5;08;07;08/07;18/03/2021 00:00;16;77;13243;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;55;55;ST;33;1815;1436,05;EUR;378,95;0,21
.1~2283;2283;C5;08;06;08/06;17/03/2021 00:00;16;76;13224;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;45;45;ST;33;1485;1174,95;EUR;310,05;0,21
.1~2282;2282;C5;08;06;08/06;17/03/2021 00:00;16;76;13218;3;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;64;64;ST;33;2112;1671,04;EUR;440,96;0,21
.1~2277;2277;C5;08;06;08/06;17/03/2021 00:00;16;76;13201;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;70;70;ST;33;2310;1827,7;EUR;482,3;0,21
.1~2276;2276;C5;08;06;08/06;17/03/2021 00:00;16;76;13208;3;03N;Bremen;North;BREMEN;Germany;28197;80296;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;17;17;ST;33;561;443,87;EUR;117,13;0,21
.1~2271;2271;C5;08;05;08/05;16/03/2021 00:00;15;75;13178;4;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;54;54;ST;33;1782;1409,94;EUR;372,06;0,21
.1~2264;2264;C5;08;04;08/04;15/03/2021 00:00;15;74;13146;3;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;53;53;ST;32,47;1720,91;1383,83;EUR;337,08;0,2
.1~2263;2263;C5;08;04;08/04;15/03/2021 00:00;15;74;13146;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;61;61;ST;32,47;1980,67;1592,71;EUR;387,96;0,2
.1~2262;2262;C5;08;04;08/04;15/03/2021 00:00;15;74;13133;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;47;47;ST;32,47;1526,09;1227,17;EUR;298,92;0,2
.1~2261;2261;C5;08;04;08/04;15/03/2021 00:00;15;74;13133;2;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;48;48;ST;32,47;1558,56;1253,28;EUR;305,28;0,2
.1~2250;2250;C5;08;03;08/03;14/03/2021 00:00;15;73;13099;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;67;67;ST;32,37;2168,79;1749,37;EUR;419,42;0,19
.1~2249;2249;C5;08;03;08/03;14/03/2021 00:00;15;73;13099;4;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;48;48;ST;32,37;1553,76;1253,28;EUR;300,48;0,19
.1~2248;2248;C5;08;03;08/03;14/03/2021 00:00;15;73;13099;3;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;50;ST;32,37;1618,5;1305,5;EUR;313;0,19
.1~2243;2243;C5;08;03;08/03;14/03/2021 00:00;15;73;13125;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;59;59;ST;32,37;1909,83;1540,49;EUR;369,34;0,19
.1~2237;2237;C5;08;02;08/02;13/03/2021 00:00;15;72;13077;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;4;4;ST;32,47;129,88;104,44;EUR;25,44;0,2
.1~2227;2227;C5;08;01;08/01;12/03/2021 00:00;15;71;13041;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;53;53;ST;32,47;1720,91;1383,83;EUR;337,08;0,2
.1~2224;2224;C5;07;10;07/10;11/03/2021 00:00;14;70;13004;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;61;61;ST;32,47;1980,67;1597,59;EUR;383,08;0,19
.1~2222;2222;C5;07;10;07/10;11/03/2021 00:00;14;70;13011;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;35;35;ST;32,47;1136,45;916,65;EUR;219,8;0,19
.1~2215;2215;C5;07;09;07/09;10/03/2021 00:00;14;69;12989;4;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;73;73;ST;32,47;2370,31;1911,87;EUR;458,44;0,19
.1~2214;2214;C5;07;09;07/09;10/03/2021 00:00;14;69;12989;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;50;ST;32,47;1623,5;1309,5;EUR;314;0,19
.1~2213;2213;C5;07;09;07/09;10/03/2021 00:00;14;69;12989;3;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;46;46;ST;32,47;1493,62;1204,74;EUR;288,88;0,19
.1~2212;2212;C5;07;09;07/09;10/03/2021 00:00;14;69;12982;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;47;47;ST;32,47;1526,09;1230,93;EUR;295,16;0,19
.1~2206;2206;C5;07;09;07/09;10/03/2021 00:00;14;69;12960;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;57;57;ST;32,47;1850,79;1492,83;EUR;357,96;0,19
.1~2194;2194;C5;07;08;07/08;09/03/2021 00:00;14;68;12952;3;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;58;58;ST;32,4;1879,2;1519,02;EUR;360,18;0,19
.1~2193;2193;C5;07;08;07/08;09/03/2021 00:00;14;68;12952;4;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;72;72;ST;32,4;2332,8;1885,68;EUR;447,12;0,19
.1~2192;2192;C5;07;08;07/08;09/03/2021 00:00;14;68;12945;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;74;74;ST;32,4;2397,6;1938,06;EUR;459,54;0,19
.1~2190;2190;C5;07;08;07/08;09/03/2021 00:00;14;68;12927;1;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;57;57;ST;32,4;1846,8;1492,83;EUR;353,97;0,19
.1~2186;2186;C5;07;07;07/07;08/03/2021 00:00;14;67;12910;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;20;20;ST;32,4;648;523,8;EUR;124,2;0,19
.1~2183;2183;C5;07;07;07/07;08/03/2021 00:00;14;67;12897;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;62;62;ST;32,4;2008,8;1623,78;EUR;385,02;0,19
.1~2158;2158;C5;07;04;07/04;05/03/2021 00:00;13;64;12802;5;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;63;63;ST;32,45;2044,35;1647,45;EUR;396,9;0,19
.1~2157;2157;C5;07;04;07/04;05/03/2021 00:00;13;64;12802;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;70;70;ST;32,45;2271,5;1830,5;EUR;441;0,19
.1~2156;2156;C5;07;04;07/04;05/03/2021 00:00;13;64;12792;5;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;75;75;ST;32,45;2433,75;1961,25;EUR;472,5;0,19
.1~2155;2155;C5;07;04;07/04;05/03/2021 00:00;13;64;12792;4;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;62;62;ST;32,45;2011,9;1621,3;EUR;390,6;0,19
.1~2149;2149;C5;07;03;07/03;04/03/2021 00:00;13;63;12759;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;48;48;ST;32,35;1552,8;1255,2;EUR;297,6;0,19
.1~2148;2148;C5;07;03;07/03;04/03/2021 00:00;13;63;12753;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;61;61;ST;32,35;1973,35;1595,15;EUR;378,2;0,19
.1~2144;2144;C5;07;03;07/03;04/03/2021 00:00;13;63;12772;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;64;64;ST;32,35;2070,4;1673,6;EUR;396,8;0,19
.1~2143;2143;C5;07;03;07/03;04/03/2021 00:00;13;63;12772;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;59;59;ST;32,35;1908,65;1542,85;EUR;365,8;0,19
.1~2135;2135;C5;07;02;07/02;03/03/2021 00:00;13;62;12735;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;70;70;ST;32,35;2264,5;1830,5;EUR;434;0,19
.1~2118;2118;C5;06;10;06/10;01/03/2021 00:00;12;60;12675;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;55;55;ST;32,3;1776,5;1438,25;EUR;338,25;0,19
.1~2117;2117;C5;06;10;06/10;01/03/2021 00:00;12;60;12675;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;54;54;ST;32,3;1744,2;1412,1;EUR;332,1;0,19
.1~2113;2113;C5;06;09;06/09;28/02/2021 00:00;12;59;12640;3;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;4;4;ST;32,3;129,2;105;EUR;24,2;0,19
.1~2112;2112;C5;06;09;06/09;28/02/2021 00:00;12;59;12640;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;57;57;ST;32,3;1841,1;1496,25;EUR;344,85;0,19
.1~2098;2098;C5;06;07;06/07;26/02/2021 00:00;12;57;12583;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;71;71;ST;32,3;2293,3;1863,75;EUR;429,55;0,19
.1~2097;2097;C5;06;07;06/07;26/02/2021 00:00;12;57;12583;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;66;66;ST;32,3;2131,8;1732,5;EUR;399,3;0,19
.1~2092;2092;C5;06;06;06/06;25/02/2021 00:00;12;56;12542;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;53;53;ST;32,3;1711,9;1391,25;EUR;320,65;0,19
.1~2091;2091;C5;06;06;06/06;25/02/2021 00:00;12;56;12542;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;50;ST;32,3;1615;1312,5;EUR;302,5;0,19
.1~2082;2082;C5;06;05;06/05;24/02/2021 00:00;11;55;12504;2;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;60;60;ST;32,3;1938;1575;EUR;363;0,19
.1~2079;2079;C5;06;05;06/05;24/02/2021 00:00;11;55;12487;1;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;53;53;ST;32,3;1711,9;1391,25;EUR;320,65;0,19
.1~2078;2078;C5;06;05;06/05;24/02/2021 00:00;11;55;12487;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;55;55;ST;32,3;1776,5;1443,75;EUR;332,75;0,19
.1~2074;2074;C5;06;04;06/04;23/02/2021 00:00;11;54;12449;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;9;9;ST;31,9;287,1;236,25;EUR;50,85;0,18
.1~2061;2061;C5;06;02;06/02;21/02/2021 00:00;11;52;12380;3;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;68;68;ST;31,8;2162,4;1774,12;EUR;388,28;0,18
.1~2060;2060;C5;06;02;06/02;21/02/2021 00:00;11;52;12380;2;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;72;72;ST;31,8;2289,6;1878,48;EUR;411,12;0,18
.1~2059;2059;C5;06;02;06/02;21/02/2021 00:00;11;52;12386;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;52;52;ST;31,8;1653,6;1356,68;EUR;296,92;0,18
.1~2050;2050;C5;06;01;06/01;20/02/2021 00:00;11;51;12354;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;51;51;ST;31,8;1621,8;1330,59;EUR;291,21;0,18
.1~2041;2041;C5;05;10;05/10;19/02/2021 00:00;10;50;12337;3;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;68;68;ST;31,75;2159;1774,12;EUR;384,88;0,18
.1~2029;2029;C5;05;09;05/09;18/02/2021 00:00;10;49;12288;3;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;14;14;ST;31,75;444,5;365,26;EUR;79,24;0,18
.1~2020;2020;C5;05;07;05/07;16/02/2021 00:00;10;47;12238;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;9;9;ST;31,75;285,75;235,17;EUR;50,58;0,18
.1~2017;2017;C5;05;07;05/07;16/02/2021 00:00;10;47;12219;1;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;58;58;ST;31,75;1841,5;1515,54;EUR;325,96;0,18
.1~2010;2010;C5;05;06;05/06;15/02/2021 00:00;10;46;12189;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;66;66;ST;31,75;2095,5;1724,58;EUR;370,92;0,18
.1~1982;1982;C5;05;03;05/03;12/02/2021 00:00;9;43;12083;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;50;ST;31,75;1587,5;1306,5;EUR;281;0,18
.1~1975;1975;C5;05;02;05/02;11/02/2021 00:00;9;42;12040;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;65;65;ST;31,75;2063,75;1698,45;EUR;365,3;0,18
.1~1974;1974;C5;05;02;05/02;11/02/2021 00:00;9;42;12040;6;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;7;7;ST;31,75;222,25;182,91;EUR;39,34;0,18
.1~1973;1973;C5;05;02;05/02;11/02/2021 00:00;9;42;12040;3;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;50;ST;31,75;1587,5;1306,5;EUR;281;0,18
.1~1962;1962;C5;05;01;05/01;10/02/2021 00:00;9;41;12002;3;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;50;ST;31,75;1587,5;1306,5;EUR;281;0,18
.1~1961;1961;C5;05;01;05/01;10/02/2021 00:00;9;41;12002;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;78;78;ST;31,75;2476,5;2038,14;EUR;438,36;0,18
.1~1959;1959;C5;05;01;05/01;10/02/2021 00:00;9;41;12017;2;03N;Saxony;North;DRESDEN;Germany;01157;80297;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;53;53;ST;31,75;1682,75;1384,89;EUR;297,86;0,18
.1~1952;1952;C5;04;10;04/10;09/02/2021 00:00;8;40;11966;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;62;62;ST;31,6;1959,2;1620,06;EUR;339,14;0,17
.1~1941;1941;C5;04;08;04/08;07/02/2021 00:00;8;38;11905;2;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;68;68;ST;31,6;2148,8;1780,24;EUR;368,56;0,17
.1~1934;1934;C5;04;07;04/07;06/02/2021 00:00;8;37;11883;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;70;70;ST;31,6;2212;1832,6;EUR;379,4;0,17
.1~1926;1926;C5;04;06;04/06;05/02/2021 00:00;8;36;11854;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;66;66;ST;31,3;2065,8;1727,88;EUR;337,92;0,16
.1~1925;1925;C5;04;06;04/06;05/02/2021 00:00;8;36;11854;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;25;25;ST;31,3;782,5;654,5;EUR;128;0,16
.1~1920;1920;C5;04;05;04/05;04/02/2021 00:00;7;35;11811;1;03S;Bavaria;South;NÜRNBERG;Germany;90455;80300;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;70;70;ST;31,3;2191;1832,6;EUR;358,4;0,16
.1~1907;1907;C5;04;04;04/04;03/02/2021 00:00;7;34;11770;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;10;10;ST;31,3;313;261,8;EUR;51,2;0,16
.1~1903;1903;C5;04;03;04/03;02/02/2021 00:00;7;33;11736;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;61;61;ST;31,3;1909,3;1596,98;EUR;312,32;0,16
.1~1899;1899;C5;04;03;04/03;02/02/2021 00:00;7;33;11748;1;03N;Hamburg;North;HAMBURG;Germany;22769;80295;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;69;69;ST;31,3;2159,7;1806,42;EUR;353,28;0,16
.1~1884;1884;C5;04;01;04/01;31/01/2021 00:00;7;31;11682;6;03W;Saarland;West;SAARBRÜCKEN;Germany;66111;80305;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;35;35;ST;31,3;1095,5;917,7;EUR;177,8;0,16
.1~1874;1874;C5;03;10;03/10;30/01/2021 00:00;6;30;11649;1;03S;Bavaria;South;MÜNCHEN;Germany;80997;80299;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;69;69;ST;31,2;2152,8;1809,18;EUR;343,62;0,16
.1~1862;1862;C5;03;08;03/08;28/01/2021 00:00;6;28;11590;1;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;61;61;ST;31,2;1903,2;1599,42;EUR;303,78;0,16
.1~1861;1861;C5;03;08;03/08;28/01/2021 00:00;6;28;11590;3;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;25;25;ST;31,2;780;655,5;EUR;124,5;0,16
.1~1859;1859;C5;03;07;03/07;27/01/2021 00:00;6;27;11572;2;03W;Nrth Rhine Westfalia;West;DÜSSELDORF;Germany;40234;80303;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;63;63;ST;31,1;1959,3;1651,86;EUR;307,44;0,16
.1~1855;1855;C5;03;07;03/07;27/01/2021 00:00;6;27;11584;2;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;10;10;ST;31,1;311;262,2;EUR;48,8;0,16
.1~1850;1850;C5;03;07;03/07;27/01/2021 00:00;6;27;11560;3;03N;Bremen;North;BREMEN;Germany;28197;80296;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;5;5;ST;31,1;155,5;131,1;EUR;24,4;0,16
.1~1849;1849;C5;03;07;03/07;27/01/2021 00:00;6;27;11560;2;03N;Bremen;North;BREMEN;Germany;28197;80296;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;66;66;ST;31,1;2052,6;1730,52;EUR;322,08;0,16
.1~1848;1848;C5;03;07;03/07;27/01/2021 00:00;6;27;11560;1;03N;Bremen;North;BREMEN;Germany;28197;80296;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;63;63;ST;31,1;1959,3;1651,86;EUR;307,44;0,16
.1~1832;1832;C5;03;05;03/05;25/01/2021 00:00;5;25;11499;2;03N;Berlin;North;BERLIN;Germany;13129;80294;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;54;54;ST;31,1;1679,4;1417,5;EUR;261,9;0,16
.1~1817;1817;C5;03;03;03/03;23/01/2021 00:00;5;23;11425;1;03S;Baden-Wurttemberg;South;STUTTGART;Germany;70178;80298;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;2;2;ST;31,8;63,6;52,5;EUR;11,1;0,17
.1~1807;1807;C5;03;02;03/02;22/01/2021 00:00;5;22;11397;1;03S;Hessen;South;FRANKFURT/MAIN;Germany;60314;80301;16;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;54;54;ST;31,6;1706,4;1417,5;EUR;288,9;0,17
