ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;INVENTORY_OPENING_BALANCE;UNIT
.1~2934;2934;B5;05;02;05/02;11/02/2021 00:00;9;42;03;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~3039;3039;B5;05;06;05/06;15/02/2021 00:00;10;46;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;69;ST
.1~2831;2831;B5;04;07;04/07;06/02/2021 00:00;8;37;03W;BB-T05;Butter;Trading Goods;T05;;Butter;196;ST
.1~2737;2737;B5;04;04;04/04;03/02/2021 00:00;7;34;03;BB-T01;Milk;Trading Goods;T01;;Milk;889;ST
.1~2467;2467;B5;03;02;03/02;22/01/2021 00:00;5;22;03W;BB-T01;Milk;Trading Goods;T01;;Milk;41;ST
.1~2511;2511;B5;03;04;03/04;24/01/2021 00:00;5;24;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~2529;2529;B5;03;05;03/05;25/01/2021 00:00;5;25;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;314;ST
.1~2397;2397;B5;02;09;02/09;19/01/2021 00:00;4;19;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;367;ST
.1~2244;2244;B5;02;03;02/03;13/01/2021 00:00;3;13;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;51;ST
.1~5687;5687;C5;08;05;08/05;16/03/2021 00:00;15;75;03W;CC-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~5790;5790;C5;08;10;08/10;21/03/2021 00:00;16;80;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~5554;5554;C5;07;10;07/10;11/03/2021 00:00;14;70;03N;CC-T04;Cheese;Trading Goods;T04;;Cheese;17;ST
.1~5668;5668;C5;08;05;08/05;16/03/2021 00:00;15;75;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;66;ST
.1~5386;5386;C5;07;03;07/03;04/03/2021 00:00;13;63;03N;CC-T04;Cheese;Trading Goods;T04;;Cheese;78;ST
.1~5413;5413;C5;07;04;07/04;05/03/2021 00:00;13;64;03S;CC-T01;Milk;Trading Goods;T01;;Milk;71;ST
.1~5285;5285;C5;06;09;06/09;28/02/2021 00:00;12;59;03;CC-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~5039;5039;C5;05;08;05/08;17/02/2021 00:00;10;48;03W;CC-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~5171;5171;C5;06;04;06/04;23/02/2021 00:00;11;54;03N;CC-T05;Butter;Trading Goods;T05;;Butter;15;ST
.1~4896;4896;C5;05;02;05/02;11/02/2021 00:00;9;42;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~4933;4933;C5;05;04;05/04;13/02/2021 00:00;9;44;03S;CC-T01;Milk;Trading Goods;T01;;Milk;250;ST
.1~5016;5016;C5;05;07;05/07;16/02/2021 00:00;10;47;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~4599;4599;C5;03;10;03/10;30/01/2021 00:00;6;30;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;140;ST
.1~4457;4457;C5;03;04;03/04;24/01/2021 00:00;5;24;03S;CC-T05;Butter;Trading Goods;T05;;Butter;193;ST
.1~4281;4281;C5;02;07;02/07;17/01/2021 00:00;4;17;03N;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;224;ST
.1~4301;4301;C5;02;08;02/08;18/01/2021 00:00;4;18;03;CC-T05;Butter;Trading Goods;T05;;Butter;49;ST
.1~4143;4143;C5;02;01;02/01;11/01/2021 00:00;3;11;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;150;ST
.1~7722;7722;D5;08;09;08/09;20/03/2021 00:00;16;79;03S;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;203;ST
.1~7752;7752;D5;08;10;08/10;21/03/2021 00:00;16;80;03W;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;272;ST
.1~7592;7592;D5;08;04;08/04;15/03/2021 00:00;15;74;03N;DD-T02;Cream;Trading Goods;T02;;Cream;87;ST
.1~7304;7304;D5;07;02;07/02;03/03/2021 00:00;13;62;03N;DD-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~7408;7408;D5;07;06;07/06;07/03/2021 00:00;14;66;03S;DD-T04;Cheese;Trading Goods;T04;;Cheese;137;ST
.1~7420;7420;D5;07;07;07/07;08/03/2021 00:00;14;67;03;DD-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~7167;7167;D5;06;06;06/06;25/02/2021 00:00;12;56;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;62;ST
.1~7232;7232;D5;06;09;06/09;28/02/2021 00:00;12;59;03N;DD-T02;Cream;Trading Goods;T02;;Cream;70;ST
.1~6973;6973;D5;05;08;05/08;17/02/2021 00:00;10;48;03S;DD-T01;Milk;Trading Goods;T01;;Milk;195;ST
.1~7085;7085;D5;06;03;06/03;22/02/2021 00:00;11;53;03;DD-T05;Butter;Trading Goods;T05;;Butter;229;ST
.1~6839;6839;D5;05;02;05/02;11/02/2021 00:00;9;42;03W;DD-T05;Butter;Trading Goods;T05;;Butter;189;ST
.1~6933;6933;D5;05;06;05/06;15/02/2021 00:00;10;46;03W;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;125;ST
.1~6489;6489;D5;03;08;03/08;28/01/2021 00:00;6;28;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~6497;6497;D5;03;08;03/08;28/01/2021 00:00;6;28;03S;DD-T05;Butter;Trading Goods;T05;;Butter;142;ST
.1~6518;6518;D5;03;09;03/09;29/01/2021 00:00;6;29;03S;DD-T02;Cream;Trading Goods;T02;;Cream;200;ST
.1~6395;6395;D5;03;04;03/04;24/01/2021 00:00;5;24;03N;DD-T05;Butter;Trading Goods;T05;;Butter;88;ST
.1~6398;6398;D5;03;04;03/04;24/01/2021 00:00;5;24;03S;DD-T02;Cream;Trading Goods;T02;;Cream;148;ST
.1~6198;6198;D5;02;06;02/06;16/01/2021 00:00;4;16;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;138;ST
.1~6242;6242;D5;02;08;02/08;18/01/2021 00:00;4;18;03;DD-T02;Cream;Trading Goods;T02;;Cream;72;ST
.1~6286;6286;D5;02;09;02/09;19/01/2021 00:00;4;19;03W;DD-T04;Cheese;Trading Goods;T04;;Cheese;202;ST
.1~9616;9616;E5;08;07;08/07;18/03/2021 00:00;16;77;03S;EE-T04;Cheese;Trading Goods;T04;;Cheese;193;ST
.1~9628;9628;E5;08;08;08/08;19/03/2021 00:00;16;78;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~9632;9632;E5;08;08;08/08;19/03/2021 00:00;16;78;03N;EE-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~9665;9665;E5;08;09;08/09;20/03/2021 00:00;16;79;03S;EE-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~9508;9508;E5;08;03;08/03;14/03/2021 00:00;15;73;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~9512;9512;E5;08;03;08/03;14/03/2021 00:00;15;73;03N;EE-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~9548;9548;E5;08;04;08/04;15/03/2021 00:00;15;74;03W;EE-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~9262;9262;E5;07;02;07/02;03/03/2021 00:00;13;62;03W;EE-T04;Cheese;Trading Goods;T04;;Cheese;128;ST
.1~9359;9359;E5;07;06;07/06;07/03/2021 00:00;14;66;03W;EE-T05;Butter;Trading Goods;T05;;Butter;191;ST
.1~8985;8985;E5;06;01;06/01;20/02/2021 00:00;11;51;03N;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;109;ST
.1~8860;8860;E5;05;06;05/06;15/02/2021 00:00;10;46;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~8902;8902;E5;05;07;05/07;16/02/2021 00:00;10;47;03W;EE-T04;Cheese;Trading Goods;T04;;Cheese;183;ST
.1~8604;8604;E5;04;05;04/05;04/02/2021 00:00;7;35;03N;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;96;ST
.1~8723;8723;E5;04;10;04/10;09/02/2021 00:00;8;40;03N;EE-T05;Butter;Trading Goods;T05;;Butter;67;ST
.1~8740;8740;E5;05;01;05/01;10/02/2021 00:00;9;41;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~8744;8744;E5;05;01;05/01;10/02/2021 00:00;9;41;03N;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~8450;8450;E5;03;09;03/09;29/01/2021 00:00;6;29;03;EE-T02;Cream;Trading Goods;T02;;Cream;148;ST
.1~8486;8486;E5;03;10;03/10;30/01/2021 00:00;6;30;03S;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~8493;8493;E5;03;10;03/10;30/01/2021 00:00;6;30;03W;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~8286;8286;E5;03;02;03/02;22/01/2021 00:00;5;22;03;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;210;ST
.1~8147;8147;E5;02;06;02/06;16/01/2021 00:00;4;16;03N;EE-T05;Butter;Trading Goods;T05;;Butter;70;ST
.1~8162;8162;E5;02;07;02/07;17/01/2021 00:00;4;17;03;EE-T02;Cream;Trading Goods;T02;;Cream;213;ST
.1~8170;8170;E5;02;07;02/07;17/01/2021 00:00;4;17;03N;EE-T04;Cheese;Trading Goods;T04;;Cheese;27;ST
.1~8204;8204;E5;02;08;02/08;18/01/2021 00:00;4;18;03W;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~8063;8063;E5;02;02;02/02;12/01/2021 00:00;3;12;03W;EE-T05;Butter;Trading Goods;T05;;Butter;94;ST
.1~8084;8084;E5;02;03;02/03;13/01/2021 00:00;3;13;03W;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~8086;8086;E5;02;03;02/03;13/01/2021 00:00;3;13;03W;EE-T04;Cheese;Trading Goods;T04;;Cheese;99;ST
.1~11534;11534;F5;08;06;08/06;17/03/2021 00:00;16;76;03S;FF-T02;Cream;Trading Goods;T02;;Cream;43;ST
.1~11567;11567;F5;08;07;08/07;18/03/2021 00:00;16;77;03W;FF-T05;Butter;Trading Goods;T05;;Butter;95;ST
.1~11581;11581;F5;08;08;08/08;19/03/2021 00:00;16;78;03S;FF-T01;Milk;Trading Goods;T01;;Milk;369;ST
.1~11597;11597;F5;08;09;08/09;20/03/2021 00:00;16;79;03;FF-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~11636;11636;F5;08;10;08/10;21/03/2021 00:00;16;80;03W;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~11655;11655;F5;09;01;09/01;22/03/2021 00:00;17;81;03S;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~11432;11432;F5;08;02;08/02;13/03/2021 00:00;15;72;03N;FF-T02;Cream;Trading Goods;T02;;Cream;21;ST
.1~11311;11311;F5;07;07;07/07;08/03/2021 00:00;14;67;03N;FF-T01;Milk;Trading Goods;T01;;Milk;192;ST
.1~11068;11068;F5;06;07;06/07;26/02/2021 00:00;12;57;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~11087;11087;F5;06;07;06/07;26/02/2021 00:00;12;57;03W;FF-T05;Butter;Trading Goods;T05;;Butter;78;ST
.1~10902;10902;F5;05;10;05/10;19/02/2021 00:00;10;50;03;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~10944;10944;F5;06;01;06/01;20/02/2021 00:00;11;51;03W;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;230;ST
.1~10948;10948;F5;06;02;06/02;21/02/2021 00:00;11;52;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~10981;10981;F5;06;03;06/03;22/02/2021 00:00;11;53;03S;FF-T01;Milk;Trading Goods;T01;;Milk;160;ST
.1~10626;10626;F5;04;08;04/08;07/02/2021 00:00;8;38;03S;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;255;ST
.1~10405;10405;F5;03;09;03/09;29/01/2021 00:00;6;29;03S;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~10418;10418;F5;03;10;03/10;30/01/2021 00:00;6;30;03;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~10217;10217;F5;03;01;03/01;21/01/2021 00:00;5;21;03S;FF-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~10271;10271;F5;03;03;03/03;23/01/2021 00:00;5;23;03W;FF-T05;Butter;Trading Goods;T05;;Butter;66;ST
.1~10285;10285;F5;03;04;03/04;24/01/2021 00:00;5;24;03S;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~10294;10294;F5;03;04;03/04;24/01/2021 00:00;5;24;03W;FF-T04;Cheese;Trading Goods;T04;;Cheese;23;ST
.1~10329;10329;F5;03;06;03/06;26/01/2021 00:00;6;26;03N;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;230;ST
.1~10337;10337;F5;03;06;03/06;26/01/2021 00:00;6;26;03S;FF-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~10129;10129;F5;02;08;02/08;18/01/2021 00:00;4;18;03;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~10009;10009;F5;02;03;02/03;13/01/2021 00:00;3;13;03;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~13587;13587;G5;09;01;09/01;22/03/2021 00:00;17;81;03;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~13596;13596;G5;09;01;09/01;22/03/2021 00:00;17;81;03N;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;31;ST
.1~13303;13303;G5;07;09;07/09;10/03/2021 00:00;14;69;03N;GG-T01;Milk;Trading Goods;T01;;Milk;389;ST
.1~13390;13390;G5;08;02;08/02;13/03/2021 00:00;15;72;03W;GG-T04;Cheese;Trading Goods;T04;;Cheese;117;ST
.1~13393;13393;G5;08;03;08/03;14/03/2021 00:00;15;73;03;GG-T01;Milk;Trading Goods;T01;;Milk;1049;ST
.1~12994;12994;G5;06;06;06/06;25/02/2021 00:00;12;56;03N;GG-T04;Cheese;Trading Goods;T04;;Cheese;132;ST
.1~13075;13075;G5;06;09;06/09;28/02/2021 00:00;12;59;03W;GG-T01;Milk;Trading Goods;T01;;Milk;175;ST
.1~12831;12831;G5;05;09;05/09;18/02/2021 00:00;10;49;03S;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;195;ST
.1~12854;12854;G5;05;10;05/10;19/02/2021 00:00;10;50;03S;GG-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~12913;12913;G5;06;03;06/03;22/02/2021 00:00;11;53;03;GG-T01;Milk;Trading Goods;T01;;Milk;472;ST
.1~12919;12919;G5;06;03;06/03;22/02/2021 00:00;11;53;03N;GG-T01;Milk;Trading Goods;T01;;Milk;467;ST
.1~12581;12581;G5;04;09;04/09;08/02/2021 00:00;8;39;03;GG-T05;Butter;Trading Goods;T05;;Butter;667;ST
.1~12622;12622;G5;04;10;04/10;09/02/2021 00:00;8;40;03W;GG-T04;Cheese;Trading Goods;T04;;Cheese;250;ST
.1~12631;12631;G5;05;01;05/01;10/02/2021 00:00;9;41;03N;GG-T01;Milk;Trading Goods;T01;;Milk;316;ST
.1~12438;12438;G5;04;03;04/03;02/02/2021 00:00;7;33;03;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;107;ST
.1~12441;12441;G5;04;03;04/03;02/02/2021 00:00;7;33;03N;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;186;ST
.1~12170;12170;G5;03;02;03/02;22/01/2021 00:00;5;22;03;GG-T02;Cream;Trading Goods;T02;;Cream;734;ST
.1~12172;12172;G5;03;02;03/02;22/01/2021 00:00;5;22;03;GG-T04;Cheese;Trading Goods;T04;;Cheese;413;ST
.1~12269;12269;G5;03;06;03/06;26/01/2021 00:00;6;26;03;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~12149;12149;G5;03;01;03/01;21/01/2021 00:00;5;21;03;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~15439;15439;H5;08;07;08/07;18/03/2021 00:00;16;77;03N;HH-T01;Milk;Trading Goods;T01;;Milk;165;ST
.1~14941;14941;H5;06;06;06/06;25/02/2021 00:00;12;56;03S;HH-T01;Milk;Trading Goods;T01;;Milk;238;ST
.1~14751;14751;H5;05;08;05/08;17/02/2021 00:00;10;48;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;64;ST
.1~14828;14828;H5;06;01;06/01;20/02/2021 00:00;11;51;03W;HH-T02;Cream;Trading Goods;T02;;Cream;50;ST
.1~14475;14475;H5;04;07;04/07;06/02/2021 00:00;8;37;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;688;ST
.1~14530;14530;H5;04;09;04/09;08/02/2021 00:00;8;39;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;100;ST
.1~14305;14305;H5;03;10;03/10;30/01/2021 00:00;6;30;03;HH-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~14381;14381;H5;04;03;04/03;02/02/2021 00:00;7;33;03;HH-T05;Butter;Trading Goods;T05;;Butter;28;ST
.1~14400;14400;H5;04;03;04/03;02/02/2021 00:00;7;33;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;159;ST
.1~14404;14404;H5;04;04;04/04;03/02/2021 00:00;7;34;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;321;ST
.1~13935;13935;H5;02;04;02/04;14/01/2021 00:00;3;14;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~14055;14055;H5;02;09;02/09;19/01/2021 00:00;4;19;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~14092;14092;H5;03;01;03/01;21/01/2021 00:00;5;21;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;166;ST
.1~13855;13855;H5;02;01;02/01;11/01/2021 00:00;3;11;03N;HH-T01;Milk;Trading Goods;T01;;Milk;53;ST
.1~105;105;A5;01;05;01/05;05/01/2021 00:00;1;5;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;222;ST
.1~2019;2019;B5;01;04;01/04;04/01/2021 00:00;1;4;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~2025;2025;B5;01;04;01/04;04/01/2021 00:00;1;4;03N;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;459;ST
.1~3984;3984;C5;01;04;01/04;04/01/2021 00:00;1;4;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~4007;4007;C5;01;05;01/05;05/01/2021 00:00;1;5;03W;CC-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~5896;5896;D5;01;03;01/03;03/01/2021 00:00;1;3;03S;DD-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~5914;5914;D5;01;04;01/04;04/01/2021 00:00;1;4;03N;DD-T04;Cheese;Trading Goods;T04;;Cheese;150;ST
.1~5967;5967;D5;01;06;01/06;06/01/2021 00:00;2;6;03S;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;247;ST
.1~7832;7832;E5;01;03;01/03;03/01/2021 00:00;1;3;03N;EE-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~9790;9790;F5;01;03;01/03;03/01/2021 00:00;1;3;03W;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~9874;9874;F5;01;07;01/07;07/01/2021 00:00;2;7;03N;FF-T04;Cheese;Trading Goods;T04;;Cheese;200;ST
.1~11719;11719;G5;01;03;01/03;03/01/2021 00:00;1;3;03N;GG-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~13719;13719;H5;01;05;01/05;05/01/2021 00:00;1;5;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;40;ST
.1~13722;13722;H5;01;05;01/05;05/01/2021 00:00;1;5;03S;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;100;ST
.1~1811;1811;A5;08;06;08/06;17/03/2021 00:00;16;76;03N;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~1870;1870;A5;08;08;08/08;19/03/2021 00:00;16;78;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;1;ST
.1~1691;1691;A5;08;01;08/01;12/03/2021 00:00;15;71;03N;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~1460;1460;A5;07;01;07/01;02/03/2021 00:00;13;61;03W;AA-T02;Cream;Trading Goods;T02;;Cream;367;ST
.1~1551;1551;A5;07;05;07/05;06/03/2021 00:00;13;65;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;188;ST
.1~1334;1334;A5;06;06;06/06;25/02/2021 00:00;12;56;03S;AA-T02;Cream;Trading Goods;T02;;Cream;95;ST
.1~1341;1341;A5;06;06;06/06;25/02/2021 00:00;12;56;03W;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;303;ST
.1~1431;1431;A5;06;10;06/10;01/03/2021 00:00;12;60;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1185;1185;A5;05;10;05/10;19/02/2021 00:00;10;50;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1027;1027;A5;05;03;05/03;12/02/2021 00:00;9;43;03W;AA-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~1093;1093;A5;05;06;05/06;15/02/2021 00:00;10;46;03S;AA-T01;Milk;Trading Goods;T01;;Milk;174;ST
.1~1102;1102;A5;05;06;05/06;15/02/2021 00:00;10;46;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;221;ST
.1~915;915;A5;04;09;04/09;08/02/2021 00:00;8;39;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;3;ST
.1~694;694;A5;03;09;03/09;29/01/2021 00:00;6;29;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~492;492;A5;03;01;03/01;21/01/2021 00:00;5;21;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;27;ST
.1~509;509;A5;03;02;03/02;22/01/2021 00:00;5;22;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~574;574;A5;03;04;03/04;24/01/2021 00:00;5;24;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~577;577;A5;03;05;03/05;25/01/2021 00:00;5;25;03;AA-T01;Milk;Trading Goods;T01;;Milk;512;ST
.1~606;606;A5;03;06;03/06;26/01/2021 00:00;6;26;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~629;629;A5;03;07;03/07;27/01/2021 00:00;6;27;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~483;483;A5;03;01;03/01;21/01/2021 00:00;5;21;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;300;ST
.1~486;486;A5;03;01;03/01;21/01/2021 00:00;5;21;03;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~3767;3767;B5;08;06;08/06;17/03/2021 00:00;16;76;03W;BB-T05;Butter;Trading Goods;T05;;Butter;181;ST
.1~3781;3781;B5;08;07;08/07;18/03/2021 00:00;16;77;03S;BB-T01;Milk;Trading Goods;T01;;Milk;575;ST
.1~3818;3818;B5;08;09;08/09;20/03/2021 00:00;16;79;03;BB-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~3632;3632;B5;08;01;08/01;12/03/2021 00:00;15;71;03N;BB-T02;Cream;Trading Goods;T02;;Cream;31;ST
.1~3715;3715;B5;08;04;08/04;15/03/2021 00:00;15;74;03W;BB-T01;Milk;Trading Goods;T01;;Milk;89;ST
.1~3301;3301;B5;06;07;06/07;26/02/2021 00:00;12;57;03S;BB-T01;Milk;Trading Goods;T01;;Milk;394;ST
.1~3391;3391;B5;07;01;07/01;02/03/2021 00:00;13;61;03N;BB-T01;Milk;Trading Goods;T01;;Milk;494;ST
.1~2991;2991;B5;05;04;05/04;13/02/2021 00:00;9;44;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;288;ST
.1~2994;2994;B5;05;04;05/04;13/02/2021 00:00;9;44;03S;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;64;ST
.1~2760;2760;B5;04;04;04/04;03/02/2021 00:00;7;34;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;191;ST
.1~2902;2902;B5;04;10;04/10;09/02/2021 00:00;8;40;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;171;ST
.1~2612;2612;B5;03;08;03/08;28/01/2021 00:00;6;28;03W;BB-T02;Cream;Trading Goods;T02;;Cream;114;ST
.1~2494;2494;B5;03;03;03/03;23/01/2021 00:00;5;23;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;113;ST
.1~2127;2127;B5;01;08;01/08;08/01/2021 00:00;2;8;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;17;ST
.1~2139;2139;B5;01;09;01/09;09/01/2021 00:00;2;9;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~5773;5773;C5;08;09;08/09;20/03/2021 00:00;16;79;03S;CC-T01;Milk;Trading Goods;T01;;Milk;216;ST
.1~5780;5780;C5;08;09;08/09;20/03/2021 00:00;16;79;03W;CC-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~5429;5429;C5;07;05;07/05;06/03/2021 00:00;13;65;03;CC-T05;Butter;Trading Goods;T05;;Butter;69;ST
.1~5435;5435;C5;07;05;07/05;06/03/2021 00:00;13;65;03N;CC-T05;Butter;Trading Goods;T05;;Butter;44;ST
.1~5445;5445;C5;07;05;07/05;06/03/2021 00:00;13;65;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~5325;5325;C5;06;10;06/10;01/03/2021 00:00;12;60;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~5068;5068;C5;05;10;05/10;19/02/2021 00:00;10;50;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;208;ST
.1~4929;4929;C5;05;04;05/04;13/02/2021 00:00;9;44;03N;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;135;ST
.1~4781;4781;C5;04;08;04/08;07/02/2021 00:00;8;38;03;CC-T05;Butter;Trading Goods;T05;;Butter;165;ST
.1~4797;4797;C5;04;08;04/08;07/02/2021 00:00;8;38;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~4677;4677;C5;04;03;04/03;02/02/2021 00:00;7;33;03W;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~4534;4534;C5;03;07;03/07;27/01/2021 00:00;6;27;03W;CC-T04;Cheese;Trading Goods;T04;;Cheese;2;ST
.1~4215;4215;C5;02;04;02/04;14/01/2021 00:00;3;14;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;1;ST
.1~4227;4227;C5;02;05;02/05;15/01/2021 00:00;3;15;03;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
