ID;ROW_NUMBER;COMPANY_CODE;SALES_ORGANIZATION;SIM_ROUND;SIM_PERIOD;MATERIAL_DESCRIPTION;DISTRIBUTION_CHANNEL;AREA;QUANTITY;UNIT;AVERAGE_PRICE;NET_VALUE;CURRENCY
.1~1283;1283;C5;Market;02;4;Yoghurt;16;West;887;ST;30,62;26925,2;EUR
.1~1285;1285;C5;Market;03;5;Butter;16;North;459;ST;66,48;30489,24;EUR
.1~1299;1299;C5;Market;03;5;Cream;16;South;610;ST;78,79;47995,12;EUR
.1~1303;1303;C5;Market;03;5;Ice Cream;16;North;1395;ST;49,25;68642,8;EUR
.1~1307;1307;C5;Market;03;5;Ice Cream;16;West;671;ST;49,46;33083,8;EUR
.1~1323;1323;C5;Market;03;6;Butter;16;South;535;ST;67,35;36027,5;EUR
.1~1327;1327;C5;Market;03;6;Cheese;16;North;286;ST;88;25168;EUR
.1~1335;1335;C5;Market;03;6;Cream;16;South;299;ST;78,86;23521,98;EUR
.1~1341;1341;C5;Market;03;6;Ice Cream;16;South;465;ST;49,36;22917,5;EUR
.1~1347;1347;C5;Market;03;6;Milk;16;South;834;ST;28,46;23706;EUR
.1~1349;1349;C5;Market;03;6;Milk;16;West;1323;ST;29,38;38556,2;EUR
.1~1351;1351;C5;Market;03;6;Yoghurt;16;North;2504;ST;30,31;75551,27;EUR
.1~1365;1365;C5;Market;04;7;Cheese;16;South;159;ST;89,76;14244,28;EUR
.1~1373;1373;C5;Market;04;7;Cream;16;West;320;ST;77,19;24667,56;EUR
.1~1377;1377;C5;Market;04;7;Ice Cream;16;South;777;ST;48,49;37500,8;EUR
.1~1395;1395;C5;Market;04;8;Butter;16;South;1072;ST;66,25;70989,5;EUR
.1~1403;1403;C5;Market;04;8;Cheese;16;West;1385;ST;89,12;123332,72;EUR
.1~1405;1405;C5;Market;04;8;Cream;16;North;470;ST;75,51;35458,92;EUR
.1~1407;1407;C5;Market;04;8;Cream;16;South;617;ST;76,42;47103,33;EUR
.1~1409;1409;C5;Market;04;8;Cream;16;West;388;ST;77,27;30020,66;EUR
.1~1415;1415;C5;Market;04;8;Ice Cream;16;West;415;ST;48,8;20286;EUR
.1~1419;1419;C5;Market;04;8;Milk;16;South;708;ST;27,61;19370,26;EUR
.1~1433;1433;C5;Market;05;9;Butter;16;West;288;ST;65,86;18924,95;EUR
.1~1437;1437;C5;Market;05;9;Cheese;16;South;379;ST;88,55;33555,8;EUR
.1~1455;1455;C5;Market;05;9;Milk;16;South;839;ST;28,24;23616,28;EUR
.1~1457;1457;C5;Market;05;9;Milk;16;West;1054;ST;28,18;29523,4;EUR
.1~1459;1459;C5;Market;05;9;Yoghurt;16;North;866;ST;29,26;25373,86;EUR
.1~1461;1461;C5;Market;05;9;Yoghurt;16;South;2583;ST;30,4;78629,25;EUR
.1~1469;1469;C5;Market;05;10;Butter;16;West;392;ST;65,81;25848,8;EUR
.1~1475;1475;C5;Market;05;10;Cheese;16;West;1273;ST;89,46;113973,1;EUR
.1~1495;1495;C5;Market;05;10;Yoghurt;16;North;2464;ST;30,85;75580,14;EUR
.1~1507;1507;C5;Market;06;11;Cheese;16;North;415;ST;89,68;37163,74;EUR
.1~1509;1509;C5;Market;06;11;Cheese;16;South;219;ST;89,76;19674,62;EUR
.1~1511;1511;C5;Market;06;11;Cheese;16;West;1347;ST;89,66;120794,9;EUR
.1~1533;1533;C5;Market;06;11;Yoghurt;16;South;2525;ST;31,86;80072,75;EUR
.1~1537;1537;C5;Market;06;12;Butter;16;North;570;ST;66,01;37577,1;EUR
.1~1539;1539;C5;Market;06;12;Butter;16;South;641;ST;67,02;42955,2;EUR
.1~1545;1545;C5;Market;06;12;Cheese;16;South;246;ST;89,15;21958,2;EUR
.1~1549;1549;C5;Market;06;12;Cream;16;North;385;ST;77,53;29837,85;EUR
.1~1551;1551;C5;Market;06;12;Cream;16;South;316;ST;77,97;24638,23;EUR
.1~1559;1559;C5;Market;06;12;Ice Cream;16;West;287;ST;49,1;14074,4;EUR
.1~1561;1561;C5;Market;06;12;Milk;16;North;2801;ST;30,31;84905,56;EUR
.1~1563;1563;C5;Market;06;12;Milk;16;South;853;ST;29,95;25352,39;EUR
.1~1565;1565;C5;Market;06;12;Milk;16;West;1397;ST;29,72;41349,91;EUR
.1~1569;1569;C5;Market;06;12;Yoghurt;16;South;1708;ST;32,04;54766,83;EUR
.1~1571;1571;C5;Market;06;12;Yoghurt;16;West;846;ST;30,21;25564,16;EUR
.1~1573;1573;C5;Market;07;13;Butter;16;North;807;ST;66,72;53814,55;EUR
.1~1581;1581;C5;Market;07;13;Cheese;16;South;374;ST;89,42;33446,6;EUR
.1~1591;1591;C5;Market;07;13;Ice Cream;16;North;1397;ST;48,77;68054,92;EUR
.1~1595;1595;C5;Market;07;13;Ice Cream;16;West;675;ST;48,99;32997,33;EUR
.1~1605;1605;C5;Market;07;13;Yoghurt;16;South;2636;ST;31,71;83359,02;EUR
.1~1611;1611;C5;Market;07;14;Butter;16;South;920;ST;66,49;61161,49;EUR
.1~1613;1613;C5;Market;07;14;Butter;16;West;230;ST;66,46;15254,7;EUR
.1~1615;1615;C5;Market;07;14;Cheese;16;North;526;ST;89,22;46886,6;EUR
.1~1617;1617;C5;Market;07;14;Cheese;16;South;371;ST;89,35;33164,4;EUR
.1~1621;1621;C5;Market;07;14;Cream;16;North;315;ST;77,2;24327,64;EUR
.1~1623;1623;C5;Market;07;14;Cream;16;South;416;ST;77,54;32258,42;EUR
.1~1625;1625;C5;Market;07;14;Cream;16;West;150;ST;76,64;11520,96;EUR
.1~1639;1639;C5;Market;07;14;Yoghurt;16;North;2152;ST;30,98;66760,24;EUR
.1~1643;1643;C5;Market;07;14;Yoghurt;16;West;1207;ST;31,57;37832,85;EUR
.1~1645;1645;C5;Market;08;15;Butter;16;North;919;ST;66,73;61205,7;EUR
.1~1655;1655;C5;Market;08;15;Cheese;16;West;1044;ST;89,52;93500,7;EUR
.1~1659;1659;C5;Market;08;15;Cream;16;South;625;ST;76,79;47947,28;EUR
.1~1665;1665;C5;Market;08;15;Ice Cream;16;South;712;ST;48,1;34246,1;EUR
.1~1675;1675;C5;Market;08;15;Yoghurt;16;North;978;ST;30,76;30008,63;EUR
.1~1691;1691;C5;Market;08;16;Cheese;16;West;1959;ST;85,57;159189,7;EUR
.1~1699;1699;C5;Market;08;16;Ice Cream;16;North;1317;ST;47,04;61660,15;EUR
.1~1703;1703;C5;Market;08;16;Ice Cream;16;West;463;ST;47,66;21923;EUR
.1~1717;1717;D5;Market;01;1;Butter;16;North;46;ST;70;3220;EUR
.1~1719;1719;D5;Market;01;1;Butter;16;South;80;ST;70,62;5637,2;EUR
.1~1733;1733;D5;Market;01;1;Cream;16;West;52;ST;79;4108;EUR
.1~1745;1745;D5;Market;01;1;Yoghurt;16;South;617;ST;31,78;19590,83;EUR
.1~1747;1747;D5;Market;01;1;Yoghurt;16;West;213;ST;30,67;6525,34;EUR
.1~1749;1749;D5;Market;01;2;Butter;16;North;466;ST;69,17;32158,7;EUR
.1~1755;1755;D5;Market;01;2;Cheese;16;North;349;ST;91,64;31917;EUR
.1~1765;1765;D5;Market;01;2;Cream;16;West;47;ST;83,15;3897,3;EUR
.1~1773;1773;D5;Market;01;2;Milk;16;North;1834;ST;29,79;54551,8;EUR
.1~1775;1775;D5;Market;01;2;Milk;16;South;589;ST;28,98;17041,7;EUR
.1~1777;1777;D5;Market;01;2;Milk;16;West;1450;ST;29,86;43069;EUR
.1~1781;1781;D5;Market;01;2;Yoghurt;16;South;1616;ST;31,48;50800,52;EUR
.1~1787;1787;D5;Market;02;3;Butter;16;South;836;ST;67,59;56487,6;EUR
.1~1791;1791;D5;Market;02;3;Cheese;16;North;423;ST;90,57;38288,8;EUR
.1~1793;1793;D5;Market;02;3;Cheese;16;South;129;ST;88,85;11456,5;EUR
.1~1807;1807;D5;Market;02;3;Ice Cream;16;West;738;ST;48,84;35955,74;EUR
.1~1811;1811;D5;Market;02;3;Milk;16;South;441;ST;27,92;12194,5;EUR
.1~1819;1819;D5;Market;02;3;Yoghurt;16;West;741;ST;30,55;22301,78;EUR
.1~1825;1825;D5;Market;02;4;Butter;16;West;354;ST;67,2;23730,2;EUR
.1~1833;1833;D5;Market;02;4;Cream;16;North;215;ST;79,88;17164,6;EUR
.1~1839;1839;D5;Market;02;4;Ice Cream;16;North;546;ST;49,75;27016;EUR
.1~1843;1843;D5;Market;02;4;Ice Cream;16;West;231;ST;48,9;11318,8;EUR
.1~1845;1845;D5;Market;02;4;Milk;16;North;2397;ST;29,02;69643,4;EUR
.1~1847;1847;D5;Market;02;4;Milk;16;South;1418;ST;28,24;40000,8;EUR
.1~1849;1849;D5;Market;02;4;Milk;16;West;1596;ST;28,82;45578,4;EUR
.1~1857;1857;D5;Market;03;5;Butter;16;North;459;ST;66,48;30489,24;EUR
.1~1871;1871;D5;Market;03;5;Cream;16;South;610;ST;78,79;47995,12;EUR
.1~1875;1875;D5;Market;03;5;Ice Cream;16;North;1395;ST;49,25;68642,8;EUR
.1~1879;1879;D5;Market;03;5;Ice Cream;16;West;671;ST;49,46;33083,8;EUR
.1~1893;1893;D5;Market;03;6;Butter;16;North;479;ST;66,95;32039,6;EUR
.1~1895;1895;D5;Market;03;6;Butter;16;South;535;ST;67,35;36027,5;EUR
.1~1899;1899;D5;Market;03;6;Cheese;16;North;286;ST;88;25168;EUR
.1~1907;1907;D5;Market;03;6;Cream;16;South;299;ST;78,86;23521,98;EUR
.1~1913;1913;D5;Market;03;6;Ice Cream;16;South;465;ST;49,36;22917,5;EUR
.1~1921;1921;D5;Market;03;6;Milk;16;West;1323;ST;29,38;38556,2;EUR
.1~1923;1923;D5;Market;03;6;Yoghurt;16;North;2504;ST;30,31;75551,27;EUR
.1~1925;1925;D5;Market;03;6;Yoghurt;16;South;1929;ST;31,19;59790,21;EUR
.1~1937;1937;D5;Market;04;7;Cheese;16;South;159;ST;89,76;14244,28;EUR
.1~1945;1945;D5;Market;04;7;Cream;16;West;320;ST;77,19;24667,56;EUR
.1~1949;1949;D5;Market;04;7;Ice Cream;16;South;777;ST;48,49;37500,8;EUR
.1~1967;1967;D5;Market;04;8;Butter;16;South;1072;ST;66,25;70989,5;EUR
.1~1975;1975;D5;Market;04;8;Cheese;16;West;1385;ST;89,12;123332,72;EUR
.1~1977;1977;D5;Market;04;8;Cream;16;North;470;ST;75,51;35458,92;EUR
.1~1979;1979;D5;Market;04;8;Cream;16;South;617;ST;76,42;47103,33;EUR
.1~1981;1981;D5;Market;04;8;Cream;16;West;388;ST;77,27;30020,66;EUR
.1~1987;1987;D5;Market;04;8;Ice Cream;16;West;415;ST;48,8;20286;EUR
.1~1991;1991;D5;Market;04;8;Milk;16;South;708;ST;27,61;19370,26;EUR
.1~2005;2005;D5;Market;05;9;Butter;16;West;288;ST;65,86;18924,95;EUR
.1~2007;2007;D5;Market;05;9;Cheese;16;North;418;ST;89,52;37441,1;EUR
.1~2027;2027;D5;Market;05;9;Milk;16;South;839;ST;28,24;23616,28;EUR
.1~2029;2029;D5;Market;05;9;Milk;16;West;1054;ST;28,18;29523,4;EUR
.1~2033;2033;D5;Market;05;9;Yoghurt;16;South;2583;ST;30,4;78629,25;EUR
.1~2037;2037;D5;Market;05;10;Butter;16;North;652;ST;66,11;43106,9;EUR
.1~2047;2047;D5;Market;05;10;Cheese;16;West;1273;ST;89,46;113973,1;EUR
.1~2079;2079;D5;Market;06;11;Cheese;16;North;415;ST;89,68;37163,74;EUR
.1~2081;2081;D5;Market;06;11;Cheese;16;South;219;ST;89,76;19674,62;EUR
.1~2083;2083;D5;Market;06;11;Cheese;16;West;1347;ST;89,66;120794,9;EUR
.1~2089;2089;D5;Market;06;11;Cream;16;West;254;ST;78,1;19811,94;EUR
.1~2099;2099;D5;Market;06;11;Milk;16;South;547;ST;30,55;16661,8;EUR
.1~2103;2103;D5;Market;06;11;Yoghurt;16;North;812;ST;32;25837;EUR
.1~2105;2105;D5;Market;06;11;Yoghurt;16;South;2525;ST;31,86;80072,75;EUR
.1~2109;2109;D5;Market;06;12;Butter;16;North;570;ST;66,01;37577,1;EUR
.1~2111;2111;D5;Market;06;12;Butter;16;South;641;ST;67,02;42955,2;EUR
.1~2117;2117;D5;Market;06;12;Cheese;16;South;246;ST;89,15;21958,2;EUR
.1~2119;2119;D5;Market;06;12;Cheese;16;West;792;ST;89,63;70972,6;EUR
.1~2121;2121;D5;Market;06;12;Cream;16;North;385;ST;77,53;29837,85;EUR
.1~2123;2123;D5;Market;06;12;Cream;16;South;316;ST;77,97;24638,23;EUR
.1~2131;2131;D5;Market;06;12;Ice Cream;16;West;287;ST;49,1;14074,4;EUR
.1~2135;2135;D5;Market;06;12;Milk;16;South;853;ST;29,95;25352,39;EUR
.1~2137;2137;D5;Market;06;12;Milk;16;West;1397;ST;29,72;41349,91;EUR
.1~2141;2141;D5;Market;06;12;Yoghurt;16;South;1708;ST;32,04;54766,83;EUR
.1~2143;2143;D5;Market;06;12;Yoghurt;16;West;846;ST;30,21;25564,16;EUR
.1~2145;2145;D5;Market;07;13;Butter;16;North;807;ST;66,72;53814,55;EUR
.1~2153;2153;D5;Market;07;13;Cheese;16;South;374;ST;89,42;33446,6;EUR
.1~2161;2161;D5;Market;07;13;Cream;16;West;185;ST;76,07;14048,66;EUR
.1~2163;2163;D5;Market;07;13;Ice Cream;16;North;1397;ST;48,77;68054,92;EUR
.1~2185;2185;D5;Market;07;14;Butter;16;West;230;ST;66,46;15254,7;EUR
.1~2189;2189;D5;Market;07;14;Cheese;16;South;371;ST;89,35;33164,4;EUR
.1~2193;2193;D5;Market;07;14;Cream;16;North;315;ST;77,2;24327,64;EUR
.1~2195;2195;D5;Market;07;14;Cream;16;South;416;ST;77,54;32258,42;EUR
.1~2197;2197;D5;Market;07;14;Cream;16;West;150;ST;76,64;11520,96;EUR
.1~2211;2211;D5;Market;07;14;Yoghurt;16;North;2152;ST;30,98;66760,24;EUR
.1~2215;2215;D5;Market;07;14;Yoghurt;16;West;1207;ST;31,57;37832,85;EUR
.1~2217;2217;D5;Market;08;15;Butter;16;North;919;ST;66,73;61205,7;EUR
.1~2227;2227;D5;Market;08;15;Cheese;16;West;1044;ST;89,52;93500,7;EUR
.1~2237;2237;D5;Market;08;15;Ice Cream;16;South;712;ST;48,1;34246,1;EUR
.1~2255;2255;D5;Market;08;16;Butter;16;South;1154;ST;65,48;75381;EUR
.1~2263;2263;D5;Market;08;16;Cheese;16;West;1959;ST;85,57;159189,7;EUR
.1~2271;2271;D5;Market;08;16;Ice Cream;16;North;1317;ST;47,04;61660,15;EUR
.1~2275;2275;D5;Market;08;16;Ice Cream;16;West;463;ST;47,66;21923;EUR
.1~2287;2287;D5;Market;08;16;Yoghurt;16;West;1405;ST;29,76;41786,1;EUR
.1~2289;2289;E5;Market;01;1;Butter;16;North;46;ST;70;3220;EUR
.1~2291;2291;E5;Market;01;1;Butter;16;South;80;ST;70,62;5637,2;EUR
.1~2299;2299;E5;Market;01;1;Cheese;16;West;243;ST;92,32;22268,44;EUR
.1~2305;2305;E5;Market;01;1;Cream;16;West;52;ST;79;4108;EUR
.1~2315;2315;E5;Market;01;1;Milk;16;West;203;ST;28,4;5755,56;EUR
.1~2317;2317;E5;Market;01;1;Yoghurt;16;South;617;ST;31,78;19590,83;EUR
.1~2319;2319;E5;Market;01;1;Yoghurt;16;West;213;ST;30,67;6525,34;EUR
.1~2321;2321;E5;Market;01;2;Butter;16;North;466;ST;69,17;32158,7;EUR
.1~2327;2327;E5;Market;01;2;Cheese;16;North;349;ST;91,64;31917;EUR
.1~2335;2335;E5;Market;01;2;Cream;16;South;87;ST;80,75;7023;EUR
.1~2345;2345;E5;Market;01;2;Milk;16;North;1834;ST;29,79;54551,8;EUR
.1~2347;2347;E5;Market;01;2;Milk;16;South;589;ST;28,98;17041,7;EUR
.1~2349;2349;E5;Market;01;2;Milk;16;West;1450;ST;29,86;43069;EUR
.1~2351;2351;E5;Market;01;2;Yoghurt;16;North;1795;ST;31,29;56037,56;EUR
.1~2353;2353;E5;Market;01;2;Yoghurt;16;South;1616;ST;31,48;50800,52;EUR
.1~2363;2363;E5;Market;02;3;Cheese;16;North;423;ST;90,57;38288,8;EUR
.1~2365;2365;E5;Market;02;3;Cheese;16;South;129;ST;88,85;11456,5;EUR
.1~2373;2373;E5;Market;02;3;Cream;16;West;340;ST;78,49;26653,8;EUR
.1~2379;2379;E5;Market;02;3;Ice Cream;16;West;738;ST;48,84;35955,74;EUR
.1~2383;2383;E5;Market;02;3;Milk;16;South;441;ST;27,92;12194,5;EUR
.1~2387;2387;E5;Market;02;3;Yoghurt;16;North;750;ST;30,18;22472,19;EUR
.1~2391;2391;E5;Market;02;3;Yoghurt;16;West;741;ST;30,55;22301,78;EUR
.1~2397;2397;E5;Market;02;4;Butter;16;West;354;ST;67,2;23730,2;EUR
.1~2405;2405;E5;Market;02;4;Cream;16;North;215;ST;79,88;17164,6;EUR
.1~2415;2415;E5;Market;02;4;Ice Cream;16;West;231;ST;48,9;11318,8;EUR
.1~2417;2417;E5;Market;02;4;Milk;16;North;2397;ST;29,02;69643,4;EUR
.1~2419;2419;E5;Market;02;4;Milk;16;South;1418;ST;28,24;40000,8;EUR
.1~2421;2421;E5;Market;02;4;Milk;16;West;1596;ST;28,82;45578,4;EUR
.1~2429;2429;E5;Market;03;5;Butter;16;North;459;ST;66,48;30489,24;EUR
.1~2443;2443;E5;Market;03;5;Cream;16;South;610;ST;78,79;47995,12;EUR
.1~2447;2447;E5;Market;03;5;Ice Cream;16;North;1395;ST;49,25;68642,8;EUR
.1~2451;2451;E5;Market;03;5;Ice Cream;16;West;671;ST;49,46;33083,8;EUR
.1~2453;2453;E5;Market;03;5;Milk;16;North;2280;ST;28,39;64730,4;EUR
.1~2465;2465;E5;Market;03;6;Butter;16;North;479;ST;66,95;32039,6;EUR
.1~2467;2467;E5;Market;03;6;Butter;16;South;535;ST;67,35;36027,5;EUR
.1~2471;2471;E5;Market;03;6;Cheese;16;North;286;ST;88;25168;EUR
.1~2479;2479;E5;Market;03;6;Cream;16;South;299;ST;78,86;23521,98;EUR
.1~2485;2485;E5;Market;03;6;Ice Cream;16;South;465;ST;49,36;22917,5;EUR
.1~2493;2493;E5;Market;03;6;Milk;16;West;1323;ST;29,38;38556,2;EUR
.1~2495;2495;E5;Market;03;6;Yoghurt;16;North;2504;ST;30,31;75551,27;EUR
.1~2497;2497;E5;Market;03;6;Yoghurt;16;South;1929;ST;31,19;59790,21;EUR
.1~2509;2509;E5;Market;04;7;Cheese;16;South;159;ST;89,76;14244,28;EUR
.1~2513;2513;E5;Market;04;7;Cream;16;North;472;ST;78,06;36804,62;EUR
.1~2517;2517;E5;Market;04;7;Cream;16;West;320;ST;77,19;24667,56;EUR
.1~2521;2521;E5;Market;04;7;Ice Cream;16;South;777;ST;48,49;37500,8;EUR
.1~2539;2539;E5;Market;04;8;Butter;16;South;1072;ST;66,25;70989,5;EUR
.1~2547;2547;E5;Market;04;8;Cheese;16;West;1385;ST;89,12;123332,72;EUR
.1~2549;2549;E5;Market;04;8;Cream;16;North;470;ST;75,51;35458,92;EUR
.1~2551;2551;E5;Market;04;8;Cream;16;South;617;ST;76,42;47103,33;EUR
.1~2553;2553;E5;Market;04;8;Cream;16;West;388;ST;77,27;30020,66;EUR
.1~2559;2559;E5;Market;04;8;Ice Cream;16;West;415;ST;48,8;20286;EUR
.1~2563;2563;E5;Market;04;8;Milk;16;South;708;ST;27,61;19370,26;EUR
.1~8;8;A5;Company;01;1;Cheese;16;North;48;ST;88;4224;EUR
.1~12;12;A5;Company;01;1;Cheese;16;West;163;ST;88;14344;EUR
.1~20;20;A5;Company;01;1;Ice Cream;16;North;108;ST;48;5184;EUR
.1~22;22;A5;Company;01;1;Ice Cream;16;South;0;;0;0;
.1~30;30;A5;Company;01;1;Yoghurt;16;South;222;ST;31;6882;EUR
.1~32;32;A5;Company;01;1;Yoghurt;16;West;67;ST;31;2077;EUR
.1~40;40;A5;Company;01;2;Cheese;16;North;118;ST;88;10384;EUR
.1~42;42;A5;Company;01;2;Cheese;16;South;159;ST;88;13992;EUR
.1~58;58;A5;Company;01;2;Milk;16;North;175;ST;32;5600;EUR
.1~60;60;A5;Company;01;2;Milk;16;South;73;ST;32;2336;EUR
.1~62;62;A5;Company;01;2;Milk;16;West;121;ST;32;3872;EUR
.1~66;66;A5;Company;01;2;Yoghurt;16;South;0;;0;0;
.1~70;70;A5;Company;02;3;Butter;16;North;62;ST;70;4340;EUR
.1~72;72;A5;Company;02;3;Butter;16;South;0;;0;0;
.1~74;74;A5;Company;02;3;Butter;16;West;0;;0;0;
.1~92;92;A5;Company;02;3;Ice Cream;16;West;120;ST;48;5760;EUR
.1~94;94;A5;Company;02;3;Milk;16;North;0;;0;0;
.1~96;96;A5;Company;02;3;Milk;16;South;0;;0;0;
.1~118;118;A5;Company;02;4;Cream;16;North;58;ST;79;4582;EUR
.1~126;126;A5;Company;02;4;Ice Cream;16;South;40;ST;48;1920;EUR
.1~130;130;A5;Company;02;4;Milk;16;North;128;ST;32;4096;EUR
.1~134;134;A5;Company;02;4;Milk;16;West;0;;0;0;
.1~136;136;A5;Company;02;4;Yoghurt;16;North;17;ST;31;527;EUR
.1~138;138;A5;Company;02;4;Yoghurt;16;South;133;ST;31;4123;EUR
.1~142;142;A5;Company;03;5;Butter;16;North;0;;0;0;
.1~144;144;A5;Company;03;5;Butter;16;South;55;ST;70;3850;EUR
.1~152;152;A5;Company;03;5;Cheese;16;West;0;;0;0;
.1~156;156;A5;Company;03;5;Cream;16;South;71;ST;79;5609;EUR
.1~158;158;A5;Company;03;5;Cream;16;West;0;;0;0;
.1~180;180;A5;Company;03;6;Butter;16;South;0;;0;0;
.1~184;184;A5;Company;03;6;Cheese;16;North;90;ST;88;7920;EUR
.1~186;186;A5;Company;03;6;Cheese;16;South;57;ST;88;5016;EUR
.1~188;188;A5;Company;03;6;Cheese;16;West;122;ST;88;10736;EUR
.1~208;208;A5;Company;03;6;Yoghurt;16;North;294;ST;31;9114;EUR
.1~228;228;A5;Company;04;7;Cream;16;South;142;ST;79;11218;EUR
.1~230;230;A5;Company;04;7;Cream;16;West;29;ST;79;2291;EUR
.1~248;248;A5;Company;04;7;Yoghurt;16;West;36;ST;31;1116;EUR
.1~250;250;A5;Company;04;8;Butter;16;North;92;ST;70;6440;EUR
.1~260;260;A5;Company;04;8;Cheese;16;West;360;ST;88;31680;EUR
.1~270;270;A5;Company;04;8;Ice Cream;16;South;38;ST;48;1824;EUR
.1~284;284;A5;Company;04;8;Yoghurt;16;West;191;ST;31;5921;EUR
.1~294;294;A5;Company;05;9;Cheese;16;South;0;;0;0;
.1~298;298;A5;Company;05;9;Cream;16;North;68;ST;79;5372;EUR
.1~302;302;A5;Company;05;9;Cream;16;West;0;;0;0;
.1~304;304;A5;Company;05;9;Ice Cream;16;North;81;ST;48;3888;EUR
.1~308;308;A5;Company;05;9;Ice Cream;16;West;37;ST;48;1776;EUR
.1~314;314;A5;Company;05;9;Milk;16;West;124;ST;32;3968;EUR
.1~320;320;A5;Company;05;9;Yoghurt;16;West;5;ST;31;155;EUR
.1~322;322;A5;Company;05;10;Butter;16;North;0;;0;0;
.1~324;324;A5;Company;05;10;Butter;16;South;34;ST;70;2380;EUR
.1~326;326;A5;Company;05;10;Butter;16;West;31;ST;70;2170;EUR
.1~330;330;A5;Company;05;10;Cheese;16;South;23;ST;88;2024;EUR
.1~336;336;A5;Company;05;10;Cream;16;South;0;;0;0;
.1~338;338;A5;Company;05;10;Cream;16;West;20;ST;79;1580;EUR
.1~346;346;A5;Company;05;10;Milk;16;North;351;ST;32;11232;EUR
.1~360;360;A5;Company;06;11;Butter;16;South;48;ST;70;3360;EUR
.1~366;366;A5;Company;06;11;Cheese;16;South;46;ST;88;4048;EUR
.1~370;370;A5;Company;06;11;Cream;16;North;61;ST;79;4819;EUR
.1~372;372;A5;Company;06;11;Cream;16;South;58;ST;79;4582;EUR
.1~376;376;A5;Company;06;11;Ice Cream;16;North;82;ST;48;3936;EUR
.1~380;380;A5;Company;06;11;Ice Cream;16;West;55;ST;48;2640;EUR
.1~386;386;A5;Company;06;11;Milk;16;West;121;ST;32;3872;EUR
.1~392;392;A5;Company;06;11;Yoghurt;16;West;0;;0;0;
.1~400;400;A5;Company;06;12;Cheese;16;North;89;ST;88;7832;EUR
.1~412;412;A5;Company;06;12;Ice Cream;16;North;184;ST;48;8832;EUR
.1~418;418;A5;Company;06;12;Milk;16;North;228;ST;32;7296;EUR
.1~424;424;A5;Company;06;12;Yoghurt;16;North;218;ST;31;6758;EUR
.1~440;440;A5;Company;07;13;Cheese;16;West;27;ST;88;2376;EUR
.1~450;450;A5;Company;07;13;Ice Cream;16;South;182;ST;48;8736;EUR
.1~458;458;A5;Company;07;13;Milk;16;West;0;;0;0;
.1~462;462;A5;Company;07;13;Yoghurt;16;South;151;ST;31;4681;EUR
.1~470;470;A5;Company;07;14;Butter;16;West;27;ST;70;1890;EUR
.1~482;482;A5;Company;07;14;Cream;16;West;55;ST;79;4345;EUR
.1~488;488;A5;Company;07;14;Ice Cream;16;West;31;ST;48;1488;EUR
.1~494;494;A5;Company;07;14;Milk;16;West;187;ST;32;5984;EUR
.1~504;504;A5;Company;08;15;Butter;16;South;26;ST;70;1820;EUR
.1~506;506;A5;Company;08;15;Butter;16;West;0;;0;0;
.1~510;510;A5;Company;08;15;Cheese;16;South;39;ST;88;3432;EUR
.1~528;528;A5;Company;08;15;Milk;16;South;0;;0;0;
.1~530;530;A5;Company;08;15;Milk;16;West;0;;0;0;
.1~532;532;A5;Company;08;15;Yoghurt;16;North;0;;0;0;
.1~540;540;A5;Company;08;16;Butter;16;South;124;ST;69,6;8630,5;EUR
.1~544;544;A5;Company;08;16;Cheese;16;North;162;ST;87,5;14174;EUR
.1~548;548;A5;Company;08;16;Cheese;16;West;278;ST;87,71;24389,5;EUR
.1~556;556;A5;Company;08;16;Ice Cream;16;North;100;ST;48;4800;EUR
.1~558;558;A5;Company;08;16;Ice Cream;16;South;124;ST;47,33;5876;EUR
.1~570;570;A5;Company;08;16;Yoghurt;16;South;219;ST;30,75;6751,5;EUR
.1~572;572;A5;Company;08;16;Yoghurt;16;West;120;ST;30,5;3670;EUR
.1~574;574;B5;Company;01;1;Butter;16;North;0;;0;0;
.1~582;582;B5;Company;01;1;Cheese;16;South;0;;0;0;
.1~584;584;B5;Company;01;1;Cheese;16;West;21;ST;92;1932;EUR
.1~588;588;B5;Company;01;1;Cream;16;South;0;;0;0;
.1~590;590;B5;Company;01;1;Cream;16;West;0;;0;0;
.1~592;592;B5;Company;01;1;Ice Cream;16;North;35;ST;55;1925;EUR
.1~594;594;B5;Company;01;1;Ice Cream;16;South;28;ST;55;1540;EUR
.1~600;600;B5;Company;01;1;Milk;16;West;63;ST;29;1827;EUR
.1~606;606;B5;Company;01;2;Butter;16;North;212;ST;67,28;14275;EUR
.1~608;608;B5;Company;01;2;Butter;16;South;157;ST;67,6;10614;EUR
.1~620;620;B5;Company;01;2;Cream;16;South;42;ST;81;3402;EUR
.1~624;624;B5;Company;01;2;Ice Cream;16;North;111;ST;52,66;5862;EUR
.1~632;632;B5;Company;01;2;Milk;16;South;230;ST;26,83;6180;EUR
.1~652;652;B5;Company;02;3;Cheese;16;West;80;ST;89;7120;EUR
.1~660;660;B5;Company;02;3;Ice Cream;16;North;144;ST;51,5;7410;EUR
.1~686;686;B5;Company;02;4;Cheese;16;South;60;ST;88,66;5319;EUR
.1~690;690;B5;Company;02;4;Cream;16;North;82;ST;78,16;6410;EUR
